MEL,daub74,-0.12754946358,0.81103146768,1.3889347841
MEL,daub62,-0.12767614873,0.81223515947,1.3897407854
MEL,daub76,-0.12824736379,0.81144221492,1.3897411925
MEL,daub68,-0.1282171885,0.8116941197,1.3898637949
MEL,daub66,-0.12822330339,0.81168800482,1.3898651875
MEL,daub64,-0.12770998385,0.81242305384,1.3898780616
MEL,daub60,-0.12841076059,0.81216573609,1.3902963812
MEL,daub56,-0.12830585727,0.81271409838,1.3905316657
MEL,daub58,-0.12893995529,0.81208000037,1.3906758607
MEL,daub52,-0.12837940132,0.81308401331,1.3908075661
MEL,daub44,-0.12827378554,0.81407654706,1.3913023969
MEL,daub54,-0.12889592735,0.81345440525,1.391443166
MEL,vaidyanathan24,-0.12863649173,0.81437902934,1.391773521
MEL,sym32,-0.12807478314,0.81538419691,1.3919066438
MEL,daub46,-0.12907131045,0.8141659401,1.3920015094
MEL,daub50,-0.12944966121,0.81378758935,1.3920872019
MEL,daub48,-0.12978693016,0.81367204988,1.3922933284
MEL,daub10,-0.12036944258,0.82663720931,1.3923206397
MEL,daub30,-0.12900229067,0.81534360734,1.3926346866
MEL,beylkin18,-0.12908083821,0.81526505979,1.3926523819
MEL,daub36,-0.12919802269,0.81514787532,1.3926787975
MEL,daub16,-0.12537199513,0.82052600931,1.3927401263
MEL,sym16,-0.12541852278,0.82047948165,1.3927503119
MEL,daub18,-0.12621695189,0.81945932306,1.3927951051
MEL,daub28,-0.12877980133,0.81600955565,1.3928443685
MEL,daub38,-0.12953474309,0.81525461389,1.3930142933
MEL,daub42,-0.12989691591,0.81533590005,1.3933555435
MEL,daub40,-0.13025894958,0.81497386638,1.3934373671
MEL,daub12,-0.1231193796,0.82499591973,1.3935621294
MEL,daub20,-0.12761152559,0.81895166732,1.3936246216
MEL,sym8,-0.12012088858,0.82954651719,1.3938501459
MEL,coif24,-0.12692058979,0.82052952108,1.3939937986
MEL,daub32,-0.13021248658,0.81612897684,1.3940755975
MEL,daub34,-0.13014161253,0.81642158037,1.3941894639
MEL,daub6,-0.11917748044,0.83159857277,1.3943150358
MEL,daub14,-0.12507512948,0.82370535833,1.3943760484
MEL,daub26,-0.12974180183,0.81748657955,1.3944894573
MEL,daub22,-0.12903104929,0.81864079106,1.3945909275
MEL,coif30,-0.12884780845,0.81904576139,1.3946803698
MEL,coif18,-0.12424583785,0.82542156792,1.3947220041
MEL,daub24,-0.12975547353,0.81880328478,1.3952728225
MEL,coif12,-0.12158785943,0.83051857073,1.3956075461
MEL,daub8,-0.12305703861,0.83171014543,1.3974973624
